,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,swap_norm
11755,2621648896.0,0.038900000000000004,34355539968.0,34355539968.0,61999448064.0,0.0,64621096960.0,0.9842531450101635,0.0
11761,5578084352.0,0.0829,34355539968.0,34355539968.0,54842466304.0,0.0,60420550656.0,0.9202740251101719,0.0
11788,4383088640.0,0.0651,34355539968.0,34355539968.0,56536829952.0,0.0,60919918592.0,0.9278799693705962,0.0
11798,4071354368.0,0.47400000000000003,5684973568.0,9931096064.0,4517564416.0,0.4275582945362998,8588918784.0,0.13081904707717404,0.5355564761899158
11807,4689690624.0,0.273,14027624448.0,19728982016.0,12489154560.0,0.2889838696885758,17178845184.0,0.2616534412973651,0.361979138058798
11814,2945609728.0,0.1097,27794612224.0,30735253504.0,23897329664.0,0.09567649343179463,26842939392.0,0.4088486386148342,0.11984369460569372
11817,5191503872.0,0.6044,4439576576.0,9931096064.0,3397414912.0,0.5529620751436123,8588918784.0,0.13081904707717404,0.6926363590998791
11830,6000766976.0,0.23290000000000002,23691378688.0,29526859776.0,19767996416.0,0.1976329732409673,25768763392.0,0.3924877107440357,0.24755365544401156
11831,2393329664.0,0.035500000000000004,34355539968.0,34355539968.0,63090470912.0,0.0,65483800576.0,0.9973931068369526,0.0
11832,9237106688.0,0.5377000000000001,9503473664.0,19728990208.0,7941746688.0,0.5182990328543834,17178853376.0,0.2616535660708856,0.6492176790750308
11838,3820871680.0,0.4449,6068068352.0,9931096064.0,4768047104.0,0.38898301729286344,8588918784.0,0.13081904707717404,0.48723735851042044
11843,4478214144.0,0.5214,5381455872.0,9931096064.0,4110704640.0,0.4581206508003023,8588918784.0,0.13081904707717404,0.5738386660900356
11844,6171807744.0,0.7186,2679128064.0,10862071808.0,2417111040.0,0.7533501792883747,8588918784.0,0.13081904707717404,0.943641071901762
11851,4251037696.0,0.4949,5480738816.0,9931096064.0,4337881088.0,0.4481234719028089,8588918784.0,0.13081904707717404,0.5613162709673111
11855,8997851136.0,0.5238,9729708032.0,19728982016.0,8180994048.0,0.506831724814321,17178845184.0,0.2616534412973651,0.6348538106533443
11865,7991615488.0,0.2977,22495731712.0,30735253504.0,18851323904.0,0.268080489101145,26842939392.0,0.4088486386148342,0.33579571233435407
11876,5096857600.0,0.5934,6078840832.0,11004837888.0,3492061184.0,0.4476210468644388,8588918784.0,0.13081904707717404,0.5606869369407291
11879,4871323648.0,0.5672,4886929408.0,9931096064.0,3717595136.0,0.5079164095778905,8588918784.0,0.13081904707717404,0.6362124790669327
11882,6178865152.0,0.7194,2655035392.0,10862071808.0,2410053632.0,0.7555682342253947,8588918784.0,0.13081904707717404,0.9464193917267917
11886,5142392832.0,0.5987,4467089408.0,9931096064.0,3446525952.0,0.5501917029890488,8588918784.0,0.13081904707717404,0.6891662106597892
11914,5949407232.0,0.23090000000000002,23616745472.0,29526859776.0,19819356160.0,0.20016061134966523,25768763392.0,0.3924877107440357,0.2507197569461371
11915,3124809728.0,0.1164,27633188864.0,30735253504.0,23718129664.0,0.10092855227617648,26842939392.0,0.4088486386148342,0.1264223861277229
11916,7756034048.0,0.2889,22417412096.0,30735253504.0,19086905344.0,0.2706286905008767,26842939392.0,0.4088486386148342,0.33898757126844997
11918,7229104128.0,0.26930000000000004,23119503360.0,30735253504.0,19613835264.0,0.24778549957327856,26842939392.0,0.4088486386148342,0.3103743529203277
11920,7987245056.0,0.46490000000000004,10652291072.0,19728982016.0,9191600128.0,0.4600688944132494,17178845184.0,0.2616534412973651,0.5762790221711661
11932,9282973696.0,0.5404,9468751872.0,19728990208.0,7895879680.0,0.5200589704707506,17178853376.0,0.2616535660708856,0.6514221644052894
11935,6089293824.0,0.709,2646441984.0,10862071808.0,2499624960.0,0.7563593731675687,8588918784.0,0.13081904707717404,0.9474103667340872
11938,6270152704.0,0.0931,34355539968.0,34355539968.0,53849059328.0,0.0,60119212032.0,0.9156842935466761,0.0
11943,8876634112.0,0.5167,9865781248.0,19728982016.0,8302211072.0,0.4999346017955233,17178845184.0,0.2616534412973651,0.6262145234567253
11948,3893334016.0,0.45330000000000004,6883680256.0,11004837888.0,4695584768.0,0.37448599188306375,8588918784.0,0.13081904707717404,0.4690784876782494
11952,7027531776.0,0.26180000000000003,23451975680.0,30735253504.0,19815407616.0,0.23696820405441354,26842939392.0,0.4088486386148342,0.2968246855556207
11954,5752217600.0,0.2232,23810961408.0,29526859776.0,20016545792.0,0.19358300921136196,25768763392.0,0.3924877107440357,0.24248069932993668
11955,4292829184.0,0.06380000000000001,34355539968.0,34355539968.0,56655790080.0,0.0,60948619264.0,0.9283171133995407,0.0
11958,8893722624.0,0.33130000000000004,21554245632.0,30735253504.0,17949216768.0,0.2987126125641082,26842939392.0,0.4088486386148342,0.3741652921312587
11974,9513521152.0,0.5538000000000001,9347813376.0,19728982016.0,7665324032.0,0.5261887628860414,17178845184.0,0.2616534412973651,0.6591002987501493
11985,5902499840.0,0.0877,34355539968.0,34355539968.0,54372442112.0,0.0,60274941952.0,0.9180562381706904,0.0
11986,6431469568.0,0.3744,12285239296.0,19728990208.0,10747383808.0,0.37730014732237027,17178853376.0,0.2616535660708856,0.47260347874914005
11987,5669756928.0,0.33,12512251904.0,19728982016.0,11509088256.0,0.365793334199773,17178845184.0,0.2616534412973651,0.45819012654228475
11989,6029283328.0,0.234,23410970624.0,29526859776.0,19739480064.0,0.20712968457861924,25768763392.0,0.3924877107440357,0.2594491684638248
11996,6196510720.0,0.7215,2549243904.0,10862071808.0,2392408064.0,0.7653077654925405,8588918784.0,0.13081904707717404,0.958619059261791
12005,7902449664.0,0.46,10965168128.0,19728982016.0,9276395520.0,0.4442101412476649,17178845184.0,0.2616534412973651,0.5564144608454706
12011,4185526272.0,0.16240000000000002,25466318848.0,29526859776.0,21583237120.0,0.13752024288409048,25768763392.0,0.3924877107440357,0.17225687730759706
12012,9314013184.0,0.5422,9630441472.0,19728990208.0,7864840192.0,0.5118634369794097,17178853376.0,0.2616535660708856,0.6411564974934146
12016,3381510144.0,0.126,27315843072.0,30735253504.0,23461429248.0,0.1112536921667161,26842939392.0,0.4088486386148342,0.13935558285576782
12025,5423247360.0,0.21050000000000002,23996919808.0,29526859776.0,20345516032.0,0.18728506891528107,25768763392.0,0.3924877107440357,0.2345919441465492
12029,5958488064.0,0.23120000000000002,23627563008.0,29526859776.0,19810275328.0,0.19979424878750773,25768763392.0,0.3924877107440357,0.250260853808707
12035,7972544512.0,0.297,22493073408.0,30735253504.0,18870394880.0,0.2681669794891177,26842939392.0,0.4088486386148342,0.3359040495786524
12039,5534003200.0,0.21480000000000002,23896961024.0,29526859776.0,20234760192.0,0.1906704199061524,25768763392.0,0.3924877107440357,0.23883241069931108
12049,6208036864.0,0.0922,34355539968.0,34355539968.0,52048191488.0,0.0,58256228352.0,0.887308923390431,0.0
12067,9937539072.0,0.5785,9486913536.0,19728982016.0,7241306112.0,0.5191382136034078,17178845184.0,0.2616534412973651,0.6502688309076046
12069,5757075456.0,0.22340000000000002,23813324800.0,29526859776.0,20011687936.0,0.19350296710671788,25768763392.0,0.3924877107440357,0.2423804391594341
12074,6136909824.0,0.23820000000000002,23446773760.0,29526859776.0,19631853568.0,0.20591712298989584,25768763392.0,0.3924877107440357,0.2579303224493316
12085,4339818496.0,0.5053,6487752704.0,11004837888.0,4249100288.0,0.4104635824690851,8588918784.0,0.13081904707717404,0.5141437615421324
12108,7359676416.0,0.2742,22866120704.0,30735253504.0,19483262976.0,0.2560295394660038,26842939392.0,0.4088486386148342,0.320700778605287
12119,6073143296.0,0.23570000000000002,23524564992.0,29526859776.0,19695620096.0,0.203282530873086,25768763392.0,0.3924877107440357,0.25463025111799037
12124,2568626176.0,0.038200000000000005,34355539968.0,34355539968.0,62071828480.0,0.0,64640454656.0,0.9845479848390191,0.0
12142,7319805952.0,0.2727,23039660032.0,30735253504.0,19523133440.0,0.2503832763571795,26842939392.0,0.4088486386148342,0.3136283096277349
12146,7785488384.0,0.29,22370721792.0,30735253504.0,19057451008.0,0.2721478028776112,26842939392.0,0.4088486386148342,0.34089040061784376
12151,2600157184.0,0.0386,34355539968.0,34355539968.0,62469255168.0,0.0,65069412352.0,0.9910815006910582,0.0
12154,5493092352.0,0.2132,24079527936.0,29526859776.0,20275671040.0,0.18448734072384143,25768763392.0,0.3924877107440357,0.2310875297294003
12157,5516881920.0,0.2141,23908315136.0,29526859776.0,20251881472.0,0.1902858848730965,25768763392.0,0.3924877107440357,0.23835074485419316
12170,8650076160.0,0.32220000000000004,21786464256.0,30735253504.0,18192863232.0,0.2911571640961208,26842939392.0,0.4088486386148342,0.36470139116323225
12173,2195173376.0,0.0818,28460220416.0,30735253504.0,24647766016.0,0.07402031311386181,26842939392.0,0.4088486386148342,0.09271731729757947
12176,2750693376.0,0.0409,34355539968.0,34355539968.0,59057807360.0,0.0,61808500736.0,0.9414140907485301,0.0
12179,5407682560.0,0.08030000000000001,34355539968.0,34355539968.0,55093825536.0,0.0,60501508096.0,0.921507099426154,0.0
12187,4830650368.0,0.0718,34355539968.0,34355539968.0,55926190080.0,0.0,60756840448.0,0.925396102898726,0.0
12188,4261863424.0,0.06330000000000001,34355539968.0,34355539968.0,56714252288.0,0.0,60976115712.0,0.9287359157209769,0.0
12191,8940564480.0,0.3331,21491519488.0,30735253504.0,17902374912.0,0.3007534658790755,26842939392.0,0.4088486386148342,0.3767216504659035
12197,7901626368.0,0.46,10699329536.0,19728982016.0,9277218816.0,0.4576846627300408,17178845184.0,0.2616534412973651,0.5732925505367792
12198,6319742976.0,0.09390000000000001,34355539968.0,34355539968.0,53713575936.0,0.0,60033318912.0,0.9143760431846145,0.0
12206,6202822656.0,0.0921,34355539968.0,34355539968.0,52060979200.0,0.0,58263801856.0,0.8874242765100996,0.0
12208,4212166656.0,0.4904,5530050560.0,9931096064.0,4376752128.0,0.4431580840259608,8588918784.0,0.13081904707717404,0.5550966614585658
12210,3786317824.0,0.4408,6141431808.0,9931096064.0,4802600960.0,0.38159577065591455,8588918784.0,0.13081904707717404,0.4779841459586189
12211,2929930240.0,0.043500000000000004,34355539968.0,34355539968.0,58708889600.0,0.0,61638819840.0,0.9388296568191661,0.0
12216,9089130496.0,0.3386,21309276160.0,30735253504.0,17753808896.0,0.3066829217066086,26842939392.0,0.4088486386148342,0.3841488446270211
12230,9675120640.0,0.5632,9423835136.0,19728990208.0,7503732736.0,0.5223356574945897,17178853376.0,0.2616535660708856,0.6542739263649
12248,6302019584.0,0.0936,34355539968.0,34355539968.0,51869577216.0,0.0,58171596800.0,0.8860198881505208,0.0
12250,5469024256.0,0.08120000000000001,34355539968.0,34355539968.0,54990712832.0,0.0,60459737088.0,0.9208708792453099,0.0
12263,7043596288.0,0.2624,23446106112.0,30735253504.0,19799343104.0,0.23715917589719449,26842939392.0,0.4088486386148342,0.2970638955264673
12264,4544319488.0,0.5291,6329888768.0,11004837888.0,4044599296.0,0.42480854035093984,8588918784.0,0.13081904707717404,0.5321121536712825
12265,6045122560.0,0.2252,24507334656.0,30735253504.0,20797816832.0,0.20263112022776952,26842939392.0,0.4088486386148342,0.2538142987806918
12272,9778626560.0,0.5692,9117093888.0,19728982016.0,7400218624.0,0.5378832075265652,17178845184.0,0.2616534412973651,0.6737486768607164
12276,4015300608.0,0.4675,6803611648.0,11004837888.0,4573618176.0,0.38176175630730014,8588918784.0,0.13081904707717404,0.47819205840398626
12278,6204506112.0,0.7224,2540941312.0,10862071808.0,2384412672.0,0.766072130905213,8588918784.0,0.13081904707717404,0.9595764979366184
12281,6216286208.0,0.09230000000000001,34355539968.0,34355539968.0,52001837056.0,0.0,58218123264.0,0.8867285393599942,0.0
12282,2422046720.0,0.036000000000000004,34355539968.0,34355539968.0,63019560960.0,0.0,65441607680.0,0.9967504608198045,0.0
12284,7032029184.0,0.262,23415357440.0,30735253504.0,19810910208.0,0.2381596124804164,26842939392.0,0.4088486386148342,0.2983170352690675
12286,5245435904.0,0.2036,24535097344.0,29526859776.0,20523327488.0,0.1690583580465066,25768763392.0,0.3924877107440357,0.21176129585799272
12298,6849175552.0,0.3987,11951026176.0,19728990208.0,10329677824.0,0.39424035138129254,17178853376.0,0.2616535660708856,0.49382265776559175
12304,4801060864.0,0.2795,14204649472.0,19728982016.0,12377784320.0,0.28001102842102155,17178845184.0,0.2616534412973651,0.35073982095965367
12305,8029995008.0,0.29910000000000003,22239072256.0,30735253504.0,18812944384.0,0.2764311427232665,26842939392.0,0.4088486386148342,0.3462556816178321
12306,6083440640.0,0.7083,2738757632.0,10862071808.0,2505478144.0,0.747860474464652,8588918784.0,0.13081904707717404,0.9367647067176782
12309,3190960128.0,0.047400000000000005,34355539968.0,34355539968.0,58291838976.0,0.0,61482799104.0,0.9364532827351754,0.0
12315,6218366976.0,0.09240000000000001,34355539968.0,34355539968.0,52071034880.0,0.0,58289401856.0,0.8878141937615486,0.0
12318,8155111424.0,0.3038,22300831744.0,30735253504.0,18687827968.0,0.274421740458471,26842939392.0,0.4088486386148342,0.3437387186447502
12320,5152878592.0,0.5999,4339400704.0,9931096064.0,3436040192.0,0.5630491663724582,8588918784.0,0.13081904707717404,0.7052713777688205
12323,9200672768.0,0.5356000000000001,9545179136.0,19728990208.0,7978180608.0,0.5161851146274339,17178853376.0,0.2616535660708856,0.6465698001517449
12324,6157422592.0,0.2389,23440310272.0,29526859776.0,19611340800.0,0.20613602496758776,25768763392.0,0.3924877107440357,0.2582045175083489
12327,5747286016.0,0.223,23811891200.0,29526859776.0,20021477376.0,0.19355151950988148,25768763392.0,0.3924877107440357,0.24244125555401966
12330,6102405120.0,0.2368,23464964096.0,29526859776.0,19666358272.0,0.20530106235432544,25768763392.0,0.3924877107440357,0.25715864928260423
12335,6119100416.0,0.23750000000000002,23463825408.0,29526859776.0,19649662976.0,0.20533962683455254,25768763392.0,0.3924877107440357,0.2572069548760179
12338,3406856192.0,0.0506,34355539968.0,34355539968.0,57931755520.0,0.0,61338611712.0,0.9342571440014943,0.0
12339,5111730176.0,0.1904,25412648960.0,30735253504.0,21731209216.0,0.17317587907017906,26842939392.0,0.4088486386148342,0.21691887338193594
12351,5409095680.0,0.2099,23973019648.0,29526859776.0,20359667712.0,0.18809450683659457,25768763392.0,0.3924877107440357,0.23560584032485463
12357,2675675136.0,0.0397,34355539968.0,34355539968.0,59247984640.0,0.0,61923659776.0,0.9431680945124481,0.0
12361,6901776384.0,0.26780000000000004,22720262144.0,29526859776.0,18866987008.0,0.23052223242285097,25768763392.0,0.3924877107440357,0.2887505073751604
12371,4369166336.0,0.0649,34355539968.0,34355539968.0,56553570304.0,0.0,60922736640.0,0.9279228914616356,0.0
12374,5741596672.0,0.2228,23793037312.0,29526859776.0,20027166720.0,0.19419005297205905,25768763392.0,0.3924877107440357,0.24324107802338385
12383,5453643776.0,0.2116,23943340032.0,29526859776.0,20315119616.0,0.18909968030323332,25768763392.0,0.3924877107440357,0.2368649134539036
12392,3643301888.0,0.0541,34355539968.0,34355539968.0,57608384512.0,0.0,61251686400.0,0.9329331721758543,0.0
12393,3175997440.0,0.1183,27585376256.0,30735253504.0,23666941952.0,0.10248417985522917,26842939392.0,0.4088486386148342,0.12837095415960934
12396,6124498944.0,0.23770000000000002,23436079104.0,29526859776.0,19644264448.0,0.20627932391749648,25768763392.0,0.3924877107440357,0.25838401275294015
12398,4410564608.0,0.5135000000000001,5324300288.0,9931096064.0,4178354176.0,0.4638758648906369,8588918784.0,0.13081904707717404,0.581047606291467
12405,6294368256.0,0.3664,12369645568.0,19728990208.0,10884485120.0,0.3730218608459659,17178853376.0,0.2616535660708856,0.4672445275635034
12408,5953929216.0,0.0884,34355539968.0,34355539968.0,54328950784.0,0.0,60282880000.0,0.9181771437120197,0.0
12410,9173721088.0,0.534,9583280128.0,19728990208.0,8005132288.0,0.5142538960704623,17178853376.0,0.2616535660708856,0.6441507695345376
12414,5548740608.0,0.646,4228747264.0,9931096064.0,3040178176.0,0.5741912839480917,8588918784.0,0.13081904707717404,0.7192279149296109
12417,3935956992.0,0.0585,34355539968.0,34355539968.0,57182900224.0,0.0,61118857216.0,0.9309100319282961,0.0
12431,9429336064.0,0.5489,9954308096.0,19728990208.0,7749517312.0,0.4954476640186287,17178853376.0,0.2616535660708856,0.6205942171373656
12452,4876677120.0,0.5678000000000001,4891623424.0,9931096064.0,3712241664.0,0.5074437511754594,8588918784.0,0.13081904707717404,0.6356204305166359
12458,3707924480.0,0.43170000000000003,6201778176.0,9931096064.0,4880994304.0,0.3755192643356551,8588918784.0,0.13081904707717404,0.47037275739708173
12459,9037451264.0,0.5261,9711222784.0,19728982016.0,8141393920.0,0.5077686838517923,17178845184.0,0.2616534412973651,0.6360274388739982
12464,6075662336.0,0.2358,23532036096.0,29526859776.0,19693101056.0,0.20302950349202753,25768763392.0,0.3924877107440357,0.2543133108216357
12470,4691062784.0,0.0697,34355539968.0,34355539968.0,56102412288.0,0.0,60793475072.0,0.9259540900822395,0.0
12471,4868591616.0,0.5668000000000001,4893220864.0,9931096064.0,3720327168.0,0.5072828988395535,8588918784.0,0.13081904707717404,0.6354189480256971
12472,7065346048.0,0.2632,23410839552.0,30735253504.0,19777593344.0,0.23830660615982147,26842939392.0,0.4088486386148342,0.2985011585055252
12478,8730120192.0,0.3252,21639548928.0,30735253504.0,18112819200.0,0.2959371906536008,26842939392.0,0.4088486386148342,0.3706888184028197
12481,7826075648.0,0.4556,11115470848.0,19728982016.0,9352769536.0,0.4365917694594953,17178845184.0,0.2616534412973651,0.5468717425744996
12484,4859768832.0,0.0722,34355539968.0,34355539968.0,55863607296.0,0.0,60723376128.0,0.9248864030676318,0.0
12487,4383604736.0,0.5104000000000001,5388480512.0,9931096064.0,4205314048.0,0.4574133129642033,8588918784.0,0.13081904707717404,0.572952659751677
